Powered by Clearbit,,,,,,
10/08/2020,124.993,129.425,123.952,125.595,26465984,5.98
10/07/2020,117.17,118.813,116.836,118.507,2947555,1.72
10/06/2020,117.084,119.233,116.138,116.501,4053238,-0.03
10/05/2020,116.377,117.246,115.623,116.54,3194044,1.19
10/02/2020,113.703,116.291,113.493,115.164,3061979,-0.43
10/01/2020,116.874,117.772,114.959,115.661,3360451,-0.48
09/30/2020,115.938,117.399,115.384,116.215,3414216,0.6
09/29/2020,115.966,116.707,114.82,115.518,2205500,-0.65
09/28/2020,115.164,116.845,115.011,116.272,3674267,2.34
09/25/2020,112.327,114.056,111.697,113.617,3091486,0.73
09/24/2020,112.805,114.156,111.257,112.795,3712502,-0.62
09/23/2020,115.384,116.138,113.12,113.502,4123387,-1.39
09/22/2020,114.935,116.005,114.171,115.107,3095188,0.22
09/21/2020,115.078,115.288,113.263,114.858,5560043,-2.05
09/18/2020,118.689,119.319,117.151,117.256,5644012,-1.73
09/17/2020,117.122,119.921,116.501,119.319,3319885,0.56
09/16/2020,117.208,120.179,117.208,118.65,3966515,1.45
09/15/2020,117.313,117.867,116.759,116.95,3050980,0.29
09/14/2020,116.874,117.848,116.301,116.616,3812579,0.52
09/11/2020,115.947,117.199,115.317,116.014,3713898,0.75
09/10/2020,117.036,118.036,114.849,115.155,4165224,-1.39
09/09/2020,116.654,118.154,115.852,116.778,3947359,0.87
09/08/2020,116.683,117.361,115.298,115.775,5454661,-0.89
09/04/2020,118.775,119.73,115.804,116.817,6299624,-1.73
09/03/2020,122.442,124.124,118.106,118.87,5980754,-2.91
09/02/2020,118.173,122.93,118.034,122.433,6900439,3.87
09/01/2020,117.342,118.393,116.673,117.867,3303512,0.07
08/31/2020,119.634,119.634,117.514,117.781,5052177,-1.41
08/28/2020,119.357,119.682,118.649,119.462,3245270,0.34
08/27/2020,119.013,119.491,118.421,119.061,3582726,0.39
08/26/2020,119.348,119.51,118.393,118.603,3547408,-0.38
08/25/2020,120.351,121.134,118.908,119.052,3116476,-0.83
08/24/2020,118.24,120.408,117.829,120.045,4259763,2.05
08/21/2020,117.495,117.948,116.826,117.638,3542813,0.01
08/20/2020,117.676,118.479,117.304,117.628,2680905,-0.56
08/19/2020,119.233,119.873,117.963,118.288,3918366,-0.86
08/18/2020,119.396,119.873,118.67,119.319,3016487,0.39
08/17/2020,119.634,119.959,118.832,118.861,3516334,-0.66
08/14/2020,118.631,119.93,118.354,119.653,3102591,0.19
08/13/2020,120.312,120.723,119.176,119.424,3318026,-1.32
08/12/2020,121.888,122.06,120.232,121.019,3695615,-0.04
08/11/2020,122.987,124.62,120.933,121.067,5235669,-0.28
08/10/2020,119.797,121.535,119.572,121.411,4154259,1.72
08/07/2020,117.963,119.462,117.686,119.357,3822497,-0.92
08/06/2020,119.396,120.599,119.396,120.465,3574465,0.53
08/05/2020,121.048,121.067,119.023,119.825,3845986,-0.31
08/04/2020,118.268,120.217,118.268,120.198,3591022,1.23
08/03/2020,117.963,118.832,116.673,118.736,3692068,1.11
07/31/2020,117.208,117.476,115.661,117.428,5524882,0.03
07/30/2020,118.163,118.349,116.186,117.39,4165961,-1.93
07/29/2020,118.975,120.341,118.507,119.701,2965978,0.68
07/28/2020,120.179,120.675,118.584,118.889,4373923,-1.38
07/27/2020,119.262,120.656,119.118,120.551,3908744,0.33
07/24/2020,120.809,121.923,119.873,120.15,3695563,-1.21
07/23/2020,123.312,123.57,121.449,121.621,4417115,-1.04
07/22/2020,120.255,123.665,120.16,122.901,8578631,2.07
07/21/2020,125.279,126.244,120.16,120.408,16080882,-0.25
07/20/2020,120.418,121.373,119.529,120.704,10314338,1.01
07/17/2020,118.813,119.997,117.676,119.501,4175160,0.89
07/16/2020,117.18,118.899,116.683,118.45,4532222,0.82
07/15/2020,116.912,118.402,116.673,117.485,4681727,1.99
07/14/2020,113.302,115.47,112.633,115.193,4746810,1.17
07/13/2020,114.41,115.565,113.34,113.856,4865327,0.72
07/10/2020,110.321,113.254,110.121,113.044,4486804,2.28
07/09/2020,112.709,112.709,110.035,110.522,4985380,-1.7
07/08/2020,112.767,113.321,111.257,112.432,5434453,0.11
07/07/2020,113.665,114.152,112.069,112.308,4478934,-2.17
07/06/2020,115.814,116.387,114.104,114.801,4234579,0.41
07/02/2020,114.324,115.976,113.913,114.333,3922565,0.98
07/01/2020,114.878,115.79,113.063,113.225,4873787,-1.85
06/30/2020,113.846,115.766,113.665,115.355,4103216,0.85
06/29/2020,112.69,114.41,112.108,114.381,4353973,2.18
06/26/2020,112.958,113.655,111.047,111.936,11254040,-1.55
06/25/2020,111.525,113.865,110.895,113.693,6416831,2.24
06/24/2020,113.015,113.015,110.684,111.2,7065772,-2.5
06/23/2020,116.54,117.39,113.884,114.056,6942792,-1.37
06/22/2020,116.645,117.008,115.126,115.642,4994332,-1.14
06/19/2020,120.513,121.134,116.769,116.979,8471245,-1.36
06/18/2020,117.485,118.822,116.845,118.593,2998970,0.01
06/17/2020,120.188,120.589,117.867,118.584,3302835,-0.8
06/16/2020,119.396,121.783,117.638,119.539,5870017,2.88
06/15/2020,113.846,116.881,112.986,116.196,5391472,-0.21
06/12/2020,115.814,117.6,113.932,116.444,6510074,3.3
06/11/2020,120.379,120.446,112.552,112.719,12308019,-9.13
06/10/2020,126.225,126.301,123.98,124.047,4956393,-1.52
06/09/2020,127.534,127.61,125.146,125.957,5646290,-2.86
06/08/2020,126.34,129.788,126.34,129.664,5621534,2.79
06/05/2020,127.882,128.212,125.843,126.139,6169331,2.46
06/04/2020,122.051,123.168,121.325,123.111,4046075,-0.12
06/03/2020,121.449,123.784,121.306,123.264,4099011,2.42
06/02/2020,120.035,120.351,119.071,120.351,3116879,0.89
06/01/2020,119.052,120.112,118.469,119.29,3017905,-0.01
05/29/2020,118.125,119.52,116.759,119.3,8302212,0.3
05/28/2020,121.182,121.277,118.65,118.947,4100017,-0.8
05/27/2020,118.383,120.188,117.934,119.911,5995134,3.1
05/26/2020,115.861,117.122,115.584,116.301,5725639,2.85
05/22/2020,114.018,114.109,112.318,113.082,4376873,-0.61
05/21/2020,115.565,116.263,113.636,113.779,4187514,-1.86
05/20/2020,115.508,116.975,115.193,115.938,4021033,0.91
05/19/2020,115.756,116.692,114.753,114.897,3392929,-1.04
05/18/2020,114.505,116.874,114.381,116.11,4404779,3.92
05/15/2020,110.732,112.127,110.083,111.735,5010811,0.03
05/14/2020,109.433,111.84,106.797,111.706,5503534,1.05
05/13/2020,114.572,114.61,109.701,110.541,6152483,-3.77
05/12/2020,117.495,118.746,114.868,114.868,5004813,-1.9
05/11/2020,116.349,117.915,115.26,117.094,3699949,-0.33
05/08/2020,117.17,117.705,115.632,117.476,5237924,1.45
05/07/2020,117.466,117.734,115.432,115.795,4620097,-1.58
05/06/2020,117.714,118.488,116.922,117.648,4044324,0.48
05/05/2020,117.858,118.746,116.979,117.084,4081195,0.74
05/04/2020,115.403,116.501,114.038,116.224,4205924,-0.16
05/01/2020,117.667,117.934,115.947,116.406,5156461,-2.94
04/30/2020,120.847,121.564,119.606,119.93,6944914,-2.43
04/29/2020,123.102,123.512,121.812,122.92,5502294,1.92
04/28/2020,122.29,122.452,119.758,120.609,5001782,0.28
04/27/2020,119.93,121.296,119.844,120.274,5154658,0.96
04/24/2020,116.922,119.396,115.349,119.128,5220105,2.78
04/23/2020,114.209,117.514,113.779,115.909,7203972,1.71
04/22/2020,114.496,114.935,112.28,113.961,7419864,2.18
04/21/2020,108.889,111.893,107.036,111.525,15019829,-3.03
04/20/2020,113.808,117.355,112.843,115.011,8494758,0.24
04/17/2020,113.951,114.992,112.633,114.734,5197687,3.79
04/16/2020,113.674,114.381,109.29,110.541,6749616,-2.49
04/15/2020,113.779,114.797,111.525,113.368,5898871,-4.21
04/14/2020,117.925,119.567,117.122,118.354,5326402,2.28
04/13/2020,116.177,116.339,112.748,115.718,5359346,-0.29
04/09/2020,115.078,117.409,114.779,116.052,5838075,1.85
04/08/2020,111.095,114.581,109.915,113.942,5398765,3.78
04/07/2020,113.473,114.209,109.72,109.787,5856294,0.1
04/06/2020,105.402,110.446,105.192,109.672,7358150,7.97
04/03/2020,104.036,105.135,100.216,101.572,4751444,-3.33
04/02/2020,100.646,105.374,100.426,105.068,6624826,4.62
04/01/2020,101.591,104.992,99.8347,100.426,6399164,-5.22
03/31/2020,106.978,108.707,105.23,105.956,6642381,-1.77
03/30/2020,103.244,108.373,102.976,107.867,5823915,4.54
03/27/2020,103.712,106.501,102.819,103.186,6723058,-4.31
03/26/2020,102.117,108.077,100.837,107.828,7489882,6.65
03/25/2020,100.751,107.435,98.2195,101.104,9057364,0.35
03/24/2020,95.5069,101.286,94.8096,100.751,8345165,11.3
03/23/2020,90.3585,93.3577,86.4996,90.5209,10178159,-0.65
03/20/2020,96.3951,96.462,90.4636,91.1131,11039587,-4.93
03/19/2020,97.7419,99.041,93.8305,95.8412,8787673,-3.1
03/18/2020,94.9529,102.14,94.9433,98.9072,9165955,-2.91
03/17/2020,96.0991,102.58,92.7464,101.868,9692557,7.64
03/16/2020,93.6061,102.594,90.7406,94.6376,11062492,-8.22
03/13/2020,103.807,104.266,96.2901,103.11,13083816,5
03/12/2020,104.734,104.877,97.6942,98.2004,13093042,-12.85
03/11/2020,115.584,117.084,111.166,112.681,8844777,-5.45
03/10/2020,117.275,119.281,110.57,119.176,11944608,5.91
03/09/2020,114.773,116.922,112.022,112.528,11258581,-7.77
03/06/2020,121.019,122.576,118.937,122.003,8577492,-1.4
03/05/2020,124.649,126.359,122.691,123.741,5701147,-3.48
03/04/2020,125.68,128.259,123.216,128.202,5230521,4.13
03/03/2020,128.45,129.993,122.07,123.121,8265434,-4.02
03/02/2020,124.888,128.412,122.213,128.279,8929820,3.19
02/28/2020,124.152,125.212,120.695,124.315,13620932,-2.22
02/27/2020,131.087,132.472,127.046,127.142,8812116,-4.75
02/26/2020,136.493,137.601,133.341,133.484,5663169,-1.38
02/25/2020,139.941,140.476,134.927,135.356,6502660,-3.22
02/24/2020,138.986,141.412,138.862,139.865,5704764,-2.28
02/21/2020,144.268,144.268,142.167,143.122,3703001,-0.91
02/20/2020,144.048,144.822,142.807,144.44,3015833,0.24
02/19/2020,144.746,145.08,143.571,144.096,2861191,-0.16
02/18/2020,143.074,144.593,142.931,144.325,3500193,0.27
02/14/2020,147.496,147.63,143.055,143.943,6381356,-2.34
02/13/2020,147.449,147.888,146.532,147.391,3999310,-0.64
02/12/2020,146.856,148.624,146.637,148.347,4646121,1.19
02/11/2020,148.165,148.261,145.883,146.599,4014024,-0.61
02/10/2020,146.111,147.516,144.784,147.506,5483960,0.66
02/07/2020,147.621,148.566,146.064,146.532,6723438,-2.14
02/06/2020,149.789,151.632,148.452,149.732,8790841,0.28
02/05/2020,143.475,150.381,143.418,149.321,15060113,4.84
02/04/2020,141.154,142.682,140.294,142.424,5883836,1.94
02/03/2020,137.782,140.677,137.448,139.712,9304305,1.77
01/31/2020,136.493,137.591,134.478,137.286,19883459,5.09
01/30/2020,130.628,130.829,128.918,130.638,5280271,-0.67
01/29/2020,132.93,133.322,131.426,131.517,3197759,-1.33
01/28/2020,133.245,134.172,132.529,133.293,3612903,0.67
01/27/2020,132.29,133.789,131.908,132.405,4361515,-1.38
01/24/2020,136.961,137.467,134.162,134.258,5841862,-1.62
01/23/2020,137.735,137.935,135.777,136.464,5919896,-0.71
01/22/2020,136.894,139.253,136.159,137.439,17242874,3.39
01/21/2020,131.631,133.102,131.431,132.93,7550324,0.62
01/17/2020,130.418,132.128,130.055,132.109,5886350,0.24
01/16/2020,131.163,131.994,130.867,131.794,4523737,1
01/15/2020,129.902,131.865,129.625,130.495,4235816,0.59
01/14/2020,130.17,130.99,129.472,129.73,3856257,-0.57
01/13/2020,129.406,130.514,129.014,130.475,3697032,-0.07
01/10/2020,130.857,131.688,130.198,130.561,3408314,-0.04
01/09/2020,129.654,130.657,129.243,130.609,3906585,1.06
01/08/2020,128.479,129.769,127.916,129.243,4549978,0.83
01/07/2020,127.696,128.909,127.419,128.173,3424107,0.07
01/06/2020,127.438,128.221,127.228,128.087,2539402,-0.18
01/03/2020,127.581,128.813,127.572,128.317,2485095,-0.8
01/02/2020,128.947,129.826,128.728,129.348,3296553,1.03
12/31/2019,126.588,128.107,126.464,128.03,3955189,0.93
12/30/2019,129.138,129.234,126.559,126.855,4312275,-1.82
12/27/2019,128.947,129.664,128.823,129.205,2881396,0.27
12/26/2019,128.928,129.239,128.613,128.861,2229621,-0.05
12/24/2019,129.53,129.539,128.575,128.928,1258514,-0.42
12/23/2019,129.692,130.046,128.947,129.472,2934749,-0.03
12/20/2019,129.654,130.303,128.899,129.511,7445671,0.77
12/19/2019,128.431,128.684,128.173,128.527,4048119,0.11
12/18/2019,128.517,128.947,128.136,128.384,3247561,0.14
12/17/2019,128.259,128.651,127.476,128.202,3044029,0.07
12/16/2019,128.89,129.377,127.849,128.116,3192377,-0.06
12/13/2019,128.708,129.425,128.002,128.193,2653963,-0.82
12/12/2019,127.705,129.578,127.667,129.253,5050581,1.17
12/11/2019,128.097,128.479,127.677,127.763,4138881,-0.11
12/10/2019,127.916,128.794,127.572,127.906,3643732,-0.01
12/09/2019,127.371,128.556,127.285,127.916,3118419,0.53
12/06/2019,126.798,127.887,126.75,127.247,3599160,0.99
12/05/2019,127.027,127.266,125.725,125.996,3764235,-0.06
12/04/2019,126.903,127.686,126.043,126.072,3695944,-0.1
12/03/2019,126.082,126.502,124.829,126.196,3882173,-0.59
12/02/2019,128.422,128.47,126.54,126.951,3211547,-1.15
11/29/2019,127.61,128.489,127.065,128.422,1910934,0.51
11/27/2019,129.281,129.625,127.629,127.772,3435926,-0.98
11/26/2019,130.046,130.046,128.727,129.033,3971364,-0.65
11/25/2019,128.441,129.902,128.326,129.874,2711751,1.21
11/22/2019,128.173,128.613,127.6,128.317,3452598,0.37
11/21/2019,127.419,128.154,127.018,127.839,3502375,0.48
11/20/2019,128.049,128.433,126.798,127.228,4332542,-0.98
11/19/2019,128.833,129.31,128.431,128.489,3135625,0.16
11/18/2019,128.279,128.45,127.257,128.288,3361080,-0.07
11/15/2019,128.364,129.062,128.021,128.374,3415648,0.3
11/14/2019,128.116,128.307,127.352,127.992,4429890,-0.36
11/13/2019,129.32,129.501,127.844,128.45,3204604,-0.82
11/12/2019,129.778,130.533,128.966,129.511,3189503,0.09
11/11/2019,131.049,131.049,128.947,129.396,2689086,-1.56
11/08/2019,131.411,131.44,130.055,131.44,2385454,-0.06
11/07/2019,131.688,132.897,131.411,131.517,4265037,-0.79
11/06/2019,131.813,132.558,131.383,132.558,4687362,0.65
11/05/2019,131.622,132.539,131.459,131.708,3156077,0.16
11/04/2019,130.132,131.564,130.122,131.497,3491059,1.58
11/01/2019,128.47,129.482,128.078,129.453,3233771,1.35
10/31/2019,129.052,129.186,127.257,127.734,3571395,-1.12
10/30/2019,127.83,129.215,127.228,129.186,2358745,1.07
10/29/2019,129.348,129.492,127.457,127.82,4355009,-1.58
10/28/2019,129.902,130.504,129.372,129.874,3377210,0.39
10/25/2019,128.107,129.835,128.087,129.367,2699035,1.02
10/24/2019,128.785,129.014,127.323,128.059,2742165,-0.23
10/23/2019,127.534,128.532,126.75,128.355,3797403,0.31
10/22/2019,126.607,128.04,125.709,127.954,4392652,1.04
10/21/2019,126.664,127.132,125.031,126.636,6671245,-1.13
10/18/2019,128.202,128.46,126.32,128.078,7514437,-0.13
10/17/2019,128.947,129.902,126.951,128.24,16570410,-5.52
10/16/2019,136.101,136.541,135.051,135.738,6160009,-0.62
10/15/2019,136.149,137.276,135.452,136.588,3189525,0.68
10/14/2019,135.929,136.044,134.984,135.671,2434363,-0.5
10/11/2019,136.369,138.021,136.216,136.359,3159840,1.16
10/10/2019,133.503,135.423,133.303,134.802,2770747,1.04
10/09/2019,133.503,134.038,132.567,133.408,2756932,0.93
10/08/2019,133.952,134.177,132.051,132.176,3499170,-2.05
10/07/2019,135.882,136.302,134.888,134.946,2605520,-1.2
10/04/2019,135.691,136.646,134.707,136.579,2563940,0.68
10/03/2019,135.27,135.7,132.94,135.652,3308393,0.23
10/02/2019,135.815,135.887,134.267,135.337,3504245,-1.37
10/01/2019,139.062,140.743,137.104,137.219,3113254,-1.21
09/30/2019,137.286,139.998,137.286,138.9,4192399,1.52
09/27/2019,137.935,138.585,135.996,136.818,2467516,-0.22
09/26/2019,136.751,137.429,135.07,137.114,2422508,0.27
09/25/2019,135.385,137.19,134.543,136.741,2665725,1.04
09/24/2019,136.111,136.483,134.745,135.328,3466969,-0.27
09/23/2019,134.86,135.843,134.256,135.7,1936381,0.13
09/20/2019,136.827,137.381,135.461,135.519,5462806,-0.76
09/19/2019,136.073,138.527,136.063,136.56,3331461,0.53
09/18/2019,135.681,135.92,134.21,135.843,2088347,0.01
09/17/2019,136.092,136.092,134.353,135.824,3078523,-0.2
09/16/2019,136.168,137.2,135.891,136.092,2018784,-0.83
09/13/2019,137.849,138.164,136.837,137.228,2310192,0.03
09/12/2019,137.572,137.582,135.519,137.181,2621773,0.01
09/11/2019,138.355,138.613,136.307,137.162,4050093,-1
09/10/2019,136.588,138.938,136.55,138.547,5213493,1.72
09/09/2019,134.287,136.608,134.162,136.206,4425103,1.44
09/06/2019,135.175,135.18,134.162,134.267,2698149,-0.28
09/05/2019,132.099,135.342,131.86,134.649,5247069,3.41
09/04/2019,129.625,130.313,129.09,130.208,2368264,1.66
09/03/2019,128.804,128.853,127.352,128.087,2960663,-1.06
08/30/2019,129.501,129.969,128.338,129.453,3099566,0.48
08/29/2019,128.164,129.606,128.03,128.833,3112337,1.6
08/28/2019,124.592,126.932,124.21,126.808,2848046,1.21
08/27/2019,125.318,125.791,124.467,125.289,4950181,0.91
08/26/2019,125.174,125.413,123.369,124.162,2967350,0.32
08/23/2019,127.639,128.24,123.054,123.761,5044664,-3.54
08/22/2019,128.651,129.597,127.81,128.298,2821514,0.05
08/21/2019,128.909,129.845,127.801,128.231,2937349,0.94
08/20/2019,129.176,129.215,126.855,127.037,3160413,-1.51
08/19/2019,128.833,130.218,128.833,128.985,3313709,0.96
08/16/2019,127.075,128.556,126.993,127.763,3153226,1.4
08/15/2019,125.337,126.435,124.41,126.005,3914087,0.51
08/14/2019,127.906,128.145,125.107,125.365,5353640,-3.34
08/13/2019,127.801,130.447,126.851,129.702,4763548,1.59
08/12/2019,129.578,129.778,127.209,127.677,4267511,-1.81
08/09/2019,133.026,133.064,129.281,130.026,5490760,-2.83
08/08/2019,132.242,134.124,131.583,133.818,5508377,0.71
08/07/2019,132.519,133.322,130.295,132.873,6210102,-1.15
08/06/2019,135.662,136.082,133.064,134.42,5306824,-0.02
08/05/2019,138.48,138.594,132.911,134.449,7445356,-4.41
08/02/2019,142.348,146.092,139.062,140.648,8482020,-2.04
08/01/2019,142.224,145.968,141.842,143.58,6641598,1.4
07/31/2019,142.988,143.447,139.826,141.594,3896522,-1.02
07/30/2019,143.275,143.657,142.53,143.055,2756308,-0.74
07/29/2019,144.335,144.688,143.58,144.115,2172928,-0.32
07/26/2019,144.23,144.621,143.37,144.574,3040792,0.65
07/25/2019,143.103,143.867,141.947,143.647,3247432,0.24
07/24/2019,143.389,144.66,142.506,143.303,3091024,-0.23
07/23/2019,143.819,143.962,141.727,143.638,3916361,0.43
07/22/2019,143.427,145.128,142.988,143.026,4285127,0.04
07/19/2019,143.236,144.784,142.845,142.969,7631728,0.03
07/18/2019,136.111,143.571,135.824,142.921,13289959,4.59
07/17/2019,137.171,137.353,135.586,136.655,6334004,-0.32
07/16/2019,136.751,137.582,136.608,137.095,3637244,0.15
07/15/2019,136.483,137.076,135.748,136.894,2479475,0.41
07/12/2019,135.557,136.512,135.309,136.34,2916940,1.06
07/11/2019,134.478,135.232,134.01,134.907,2233199,0.55
07/10/2019,133.723,135.547,133.522,134.172,2631936,0.82
07/09/2019,134.306,134.669,132.892,133.083,3522994,-0.88
07/08/2019,134.726,134.95,133.981,134.267,2507696,-0.57
07/05/2019,134.554,135.146,133.637,135.041,2235138,-0.11
07/03/2019,134.411,135.461,134.134,135.194,2020973,0.94
07/02/2019,133.484,134.134,133.217,133.933,2522857,0.24
07/01/2019,133.341,135.146,133.035,133.608,3546160,1.44
06/28/2019,132.357,132.902,131.66,131.717,6442818,-0.45
06/27/2019,132.5,133.054,131.765,132.309,2250686,0
06/26/2019,132.644,133.417,132.202,132.309,2391806,0.12
06/25/2019,133.207,133.293,131.937,132.156,2932743,-0.71
06/24/2019,132.959,133.866,132.816,133.102,2288724,0.11
06/21/2019,132.233,133.284,132.185,132.959,5537006,0.25
06/20/2019,132.701,133.284,132.004,132.625,3214960,1.29
06/19/2019,130.313,132.156,130.132,130.934,2494252,0.51
06/18/2019,129.138,131.039,129.138,130.265,3051490,1.06
06/17/2019,129.32,129.931,128.661,128.899,2297123,-0.15
06/14/2019,129.367,129.788,128.403,129.09,2296295,-0.45
06/13/2019,129.071,130.16,129.033,129.673,3094148,0.66
06/12/2019,129.482,129.845,128.384,128.823,2360580,-0.79
06/11/2019,129.253,130.342,128.995,129.855,3567280,0.9
06/10/2019,128.355,129.284,127.906,128.699,3047336,1.07
06/07/2019,126.531,128.68,126.282,127.333,2673248,0.82
06/06/2019,126.263,126.703,125.031,126.292,2406077,0.55
06/05/2019,127.4,127.619,124.62,125.595,3309958,-0.9
06/04/2019,123.751,126.788,123.297,126.741,4096266,3.45
06/03/2019,121.401,122.796,121.363,122.519,4467379,1.01
05/31/2019,122.681,122.681,121.163,121.296,3705201,-1.99
05/30/2019,123.923,124.143,123.149,123.761,2869807,-0.09
05/29/2019,124.171,124.439,122.567,123.875,3851146,-0.59
05/28/2019,126.206,126.693,124.429,124.611,5139255,-1.38
05/24/2019,127.543,128.226,125.69,126.349,2717985,-0.08
05/23/2019,129.071,129.071,124.592,126.454,5594234,-2.9
05/22/2019,129.902,130.619,129.627,130.237,1936653,-0.07
05/21/2019,130.017,130.915,129.702,130.332,2620601,0.98
05/20/2019,127.543,129.358,126.971,129.062,3417841,0.6
05/17/2019,128.641,129.339,127.935,128.298,2742079,-1.15
05/16/2019,128.699,130.007,128.603,129.788,3158971,1.1
05/15/2019,126.645,128.556,126.435,128.374,2670593,0.82
05/14/2019,125.91,128.298,125.776,127.333,3404972,1.44
05/13/2019,127.304,127.581,125.088,125.528,5190708,-2.88
05/10/2019,128.833,129.664,126.483,129.253,4164401,-0.01
05/09/2019,128.842,129.506,127.065,129.272,4389641,-1.93
05/08/2019,131.593,132.481,130.982,131.813,3996286,0.26
05/07/2019,132.911,133.255,130.084,131.469,4944644,-1.95
05/06/2019,132.099,134.382,131.717,134.086,2924472,0.09
05/03/2019,133.436,134.678,133.37,133.962,2701038,0.47
05/02/2019,134.201,134.946,133.159,133.331,3706973,-0.69
05/01/2019,134.248,135.452,133.885,134.258,3197025,0.21
04/30/2019,132.873,134.143,132.462,133.981,4856577,0.88
04/29/2019,132.911,133.37,132.586,132.816,3097199,-0.28
04/26/2019,133.093,133.618,132.586,133.188,2428676,0.58
04/25/2019,133.436,133.482,131.536,132.414,3046716,-0.94
04/24/2019,134.296,134.974,133.513,133.675,2904387,-0.35
04/23/2019,132.911,134.602,132.71,134.143,4671649,1.12
04/22/2019,133.169,134.258,132.271,132.663,4705185,-1.03
04/18/2019,132.768,134.191,132.481,134.038,5192737,0.88
04/17/2019,131.211,135.614,130.151,132.873,13102017,-4.15
04/16/2019,137.926,138.871,137.563,138.633,6577492,0.86
04/15/2019,137.926,137.983,136.846,137.448,3771997,-0.31
04/12/2019,137.792,137.964,137.257,137.878,3032970,0.4
04/11/2019,137.353,137.649,136.617,137.333,3080084,0.53
04/10/2019,135.824,137.061,135.614,136.608,2803801,0.64
04/09/2019,136.264,136.541,135.48,135.738,3180606,-0.89
04/08/2019,136.608,136.99,136.464,136.961,2217659,0.08
04/05/2019,136.865,137.066,136.073,136.856,2860216,0.35
04/04/2019,137.181,137.677,136.149,136.378,2901382,-0.59
04/03/2019,137.209,137.754,136.598,137.19,2807438,0.44
04/02/2019,136.923,137.496,136.206,136.588,2517650,-0.21
04/01/2019,135.165,136.98,135.165,136.875,4171064,1.56
03/29/2019,134.201,134.888,133.866,134.774,3247012,0.84
03/28/2019,133.637,134.143,132.863,133.647,2788928,0.49
03/27/2019,134.115,134.191,132.195,132.997,3243666,-0.7
03/26/2019,133.656,134.697,133.169,133.933,2673371,0.75
03/25/2019,132.825,133.637,132.147,132.94,2972962,-0.19
03/22/2019,134.649,135.098,132.672,133.198,4059529,-1.41
03/21/2019,132.863,135.748,132.653,135.098,3771975,1.32
03/20/2019,134.229,134.392,132.749,133.341,3820027,-0.63
03/19/2019,134.64,135.349,133.725,134.191,3645584,0.2
03/18/2019,133.561,134.072,132.5,133.924,3421609,0.56
03/15/2019,133.121,134.038,132.987,133.179,7489008,0.46
03/14/2019,132.3,132.71,131.87,132.567,2867193,0.17
03/13/2019,131.86,133.078,131.669,132.348,3322120,0.2
03/12/2019,132.309,133.432,131.679,132.08,4140287,0.41
03/11/2019,129.931,131.555,129.749,131.536,4124408,1.94
03/08/2019,128.193,129.176,127.591,129.033,3950821,-0.2
03/07/2019,130.485,130.752,128.598,129.291,4562844,-1.18
03/06/2019,131.927,132.184,130.59,130.838,2898200,-0.65
03/05/2019,132.166,132.519,131.388,131.698,4450060,-0.4
03/04/2019,133.713,133.799,131.02,132.223,3566889,-0.55
03/01/2019,133.064,133.761,132.424,132.959,3172276,0.77
02/28/2019,132.548,132.82,131.545,131.937,3620064,-0.75